src,same_file,jaccard_val,dst
4820,1,-1.0,4838
5677,1,1.0,5064
4895,1,-1.0,4976
5679,1,1.0,5066
5525,1,-1.0,5681
4896,1,-1.0,4978
5684,1,1.0,5068
4897,1,-1.0,4980
5687,1,1.0,5070
5537,1,0.0,5072
5537,1,0.0,5073
4898,1,-1.0,4982
5696,1,1.0,5074
4899,1,-1.0,4984
5545,1,0.0,5077
4900,1,-1.0,4986
5551,1,0.0,5080
5551,1,0.0,5081
4901,1,-1.0,4988
4821,1,-1.0,4840
4807,1,-1.0,4808
48,1,-1.0,31
75,1,0.0,52
63,1,1.0,52
40,1,-1.0,43
29,1,-1.0,32
